temperature,humidity,solar_radiation,wind_speed,initial_moisture,fish_thickness,drying_rate
29.36350297118406,68.52189876925726,392.81148195233936,1.3514805045773164,79.14477268626797,1.7405317153544786,8.0
43.767857660247905,35.048397899702934,1112.29761601161,2.228722712255669,68.05078085828522,3.1676037895134326,8.0
38.29984854528513,39.69772284567682,754.7271352030714,1.4160838742139745,76.52576720333626,4.491783343505633,8.0
34.96646210492592,83.91325131162475,1043.8117194969675,0.7096202700564449,77.13430092765712,3.9288995456382447,8.0
23.900466011060914,66.3857435795754,588.0446409275505,0.9650869688048065,73.48261342604772,4.2262445914457984,6.110236898722444
23.899863008405067,30.55182309699778,1105.9709056465804,3.686230144261806,79.72888471249446,3.6351334668428694,8.0
21.452090304204987,36.08829257196193,650.2815108607467,1.65066974724634,83.6873402953803,3.76910625807141,8.0
41.654403644373375,69.81010614648335,309.7538863322685,2.9141588883846037,83.51137025813553,4.396782606261278,8.0
35.02787529358022,30.30369503077312,1114.8437787773373,4.027338166838855,74.01678742808264,1.9986720354367438,8.0
37.70181444490114,39.64848308504992,382.15800910752023,5.523158629034922,67.2647609168151,2.957699854572562,8.0
20.514612357395063,62.924027361995165,587.3822738313734,0.3144971187287915,84.69682397924669,1.884837767278409,7.263706691132818
44.247746304049855,71.5137118615616,1155.0557703457243,6.395283191272341,81.77796172891868,4.9506720319865885,8.0
40.81106602001054,69.11767557015602,1155.5464322438006,5.023203115927262,67.49325362406533,4.776237358746453,8.0
25.308477766956905,43.45615856763359,816.0940993109575,0.6540722555909753,83.41683765234745,1.1577072454740236,8.0
24.545624180177516,72.73075328085216,868.6534909528193,6.988628992854218,82.39792724124257,3.822300690062754,8.0
24.585112746335845,44.23494524980801,703.6009697804877,7.3669792042545055,75.37676114252145,4.700993269662663,8.0
27.60605607398844,49.52398188955606,563.8896945282581,0.48862367883891,76.82550871489859,1.7223013805093341,8.0
33.11891079080595,74.78948430708145,595.7980908329243,2.21502118517763,72.9800540774026,3.271780922210518,7.569396977212346
30.798625466052894,68.97797394283288,905.2666104693345,6.449610238344491,66.09523277644062,4.661953190352167,8.0
27.28072850495105,80.95340462965068,977.137076493912,5.986077523069267,71.70394483291801,1.1357839143431954,8.0
35.296322368059485,69.4567735380206,1012.4211393532637,1.4761681548510186,81.05706897196023,3.7896810689873597,8.0
23.487346516301045,64.0985162001283,1010.6563285150985,1.6747945866936824,65.09264046009206,2.189396029490203,8.0
27.303616213380455,35.62048606968555,382.0854927438213,2.963776822331056,71.66998343382288,4.697584781506121,8.0
29.159046082342293,52.06294818356601,744.9782742323233,3.8761838815281706,72.96337387181887,4.884232980661471,8.0
31.4017496054259,45.91214206090353,351.80288401497984,4.946038172242368,75.74791205875846,4.777065956453736,8.0
39.62939903482534,44.63937860274501,794.575994091362,2.9513091165581793,83.39711232825522,2.896856866629855,8.0
24.991844553958995,88.38063328514673,697.3774512360393,3.700277729065183,71.92691988731923,4.448170603957253,6.454224801035732
32.855860960340294,53.58586348000563,1098.9337644824698,5.979767505070052,71.93906403792455,4.378197594140282,8.0
34.81036422155106,83.5227933106268,615.8235112968708,0.2934656231247832,79.75002496219497,2.2764018929730225,7.823018421343249
21.161260317999943,67.86831755983577,405.3603147848453,2.019495554752166,74.04435881779614,4.315661896602709,5.974321671501891
35.18862129753596,77.6886782124989,428.6925138475523,5.7067966870764195,69.49209645879964,1.1480305388619705,8.0
24.263103092182288,60.15822558631153,985.359568545725,7.161654701497595,74.04879032265387,3.385079513928212,8.0
21.62628982463199,64.61423307758155,856.396256984635,4.093419536925329,67.817140407596,1.9200353491508122,8.0
43.722138431333335,59.55106162913184,391.01040851051124,4.256907882122525,68.52773973012447,1.4822675431091152,8.0
44.14080082686398,41.71457926788267,375.6961255034977,0.8573760907182084,74.9673554547896,1.3078128065168366,8.0
40.20993370291153,73.34712691569032,930.872218313208,3.579298934587637,73.37850899009096,3.785155103512559,8.0
27.61534422933427,46.846341746451344,365.48670572777417,4.260938131640185,83.296918021362,2.3594998550722646,8.0
22.441802850159597,31.45895798588723,1039.6740533613206,1.9397640290778373,72.24787798233267,3.899067086115046,8.0
37.10582566280392,68.72833775443007,935.6180044408466,2.1539458475950477,76.61176700556086,1.2614253631957695,8.0
31.003812343490033,40.62664076442294,373.2139025777098,3.018273304836981,77.6452857583906,2.2611613513224413,8.0
23.05095587111947,86.42751506117486,376.3539426766727,0.16056958222181095,65.26188913176668,3.157965169501349,4.801845763177623
32.37942275278176,87.23571462015525,1187.9756206510579,2.5766333246654263,78.27074744033422,4.162892659355855,8.0
20.85971302788046,84.89186341322691,636.8437161805083,1.6915840559723572,68.56071933739503,2.2750100117282797,6.2053917623351635
42.73301005196955,52.20952201532666,633.5779323602019,2.619978817423317,84.2214063493891,3.5035655057480364,8.0
26.469499540000424,30.927396991732046,1031.5196105317523,0.9580970545540097,67.97325455506225,4.543910992944749,8.0
36.56305710884955,85.69911375526353,1152.5237196454727,7.12421824591916,73.29248247454048,3.4634527527292183,8.0
27.792776902235275,55.69104889903886,1187.4009574405839,4.748739628432389,66.70699336157287,1.931837899014535,8.0
33.00170052944527,87.99928914262017,978.0403667330474,5.432818553155917,84.93748503691894,1.097603126226152,8.0
33.667756983581995,87.81719862535516,638.6336269778242,6.313369908858706,75.04390020662485,4.4803954956037195,7.940561949806703
24.621361388138176,81.1805673280416,375.1506450288019,3.9875375914324582,76.90770034640087,1.0850776434015486,6.449084366867809
44.239615694113965,47.66693352417514,999.4322243346932,0.6953623046993895,66.34152954776854,4.498806690736798,8.0
39.37832058402786,53.105863716115515,802.5638247622246,4.296852334548382,79.99920940798356,3.115748536108848,8.0
43.48747353910473,81.06820029101141,681.7998083222786,4.694728944167033,69.19811186191171,4.756270794051584,8.0
42.37068376069122,49.01532030937666,1115.7189465852625,5.96351579347464,82.96108578881427,4.195132943094661,8.0
34.94749947027713,40.16956480116555,400.0777340755362,3.453276369837435,69.10279280964015,4.99173644213335,8.0
43.04685587557792,63.40807574750101,743.3625938617732,1.02064242236451,68.81375441327333,2.4028472618068406,8.0
22.212312551297988,86.16928644964686,310.21828029067717,2.2702072463897958,65.7309933569619,4.068753155724508,4.744695337051386
24.89957156047863,71.76178780049838,721.7945777947136,2.9046583711890808,74.44133890219999,2.6077236544369686,7.5200216156472255
21.13068222276345,64.2036702053619,350.6729481136536,5.16733793065281,76.29682266525234,2.9195024812156354,7.624481758877402
28.133258269081608,35.83058962624611,406.9361246412647,4.566226437351295,66.31417278856705,3.5100218528734803,8.0
29.71693224223705,66.90043360195018,405.7736220993944,2.84877380718277,80.51055233390021,4.4947084567453555,7.121298341733042
26.783725794347397,89.4032310062558,884.2892719044572,7.8921219903438375,74.06577669496055,4.93633387679718,8.0
40.718437728798236,38.405040914191446,971.440391338881,4.846198554855097,75.4878053865516,4.073093655458073,8.0
28.918833167339734,61.0997791418242,825.0318885874436,1.8978143338879558,73.81525493876457,2.671067128669335,8.0
27.023362742184517,82.64238431567733,1165.9552936270877,0.8142597809632299,73.01526121750652,2.6854280091082807,8.0
33.56740207895621,74.44611706525227,637.3835215713336,1.2228731134746562,76.19280662616436,3.950329206355566,7.460296875194295
23.523105624369066,71.82094445971609,557.1408776536746,1.967661827076065,68.10480491861425,1.9551085830732093,6.77238563299671
40.054924518850996,72.14904503922656,1081.739215370514,1.2854509860764454,68.63856260990542,1.4418964525255786,8.0
21.863766091994272,51.56946907318531,501.2362546675074,1.492536192410446,82.23571242027035,2.418488630563106,8.0
44.672173415012935,47.6155106558696,1166.9002854965502,2.280761349550777,83.92230924267265,2.148955966616327,8.0
39.306119232416435,78.56166932871082,310.9390272208347,1.3869887623580386,72.46618632559506,2.1852324818239603,7.581353774645121
24.96789203835431,78.60680368075084,1172.8909440368752,7.174123397011401,70.41489346287108,1.9344310041996398,8.0
20.13805292809006,82.02433911480622,338.8439207555185,0.6418699652931377,77.87999086478031,1.1683727585454475,6.060824632000836
40.386535711370854,84.79443315338827,1102.028802328264,4.196091116562037,73.17468342196193,1.0714957389336552,8.0
37.671433596190425,60.68054393165627,774.9309981776698,3.283174615917292,65.5077271132069,4.950889558944127,8.0
38.22517920102469,60.090977681231976,1193.6683165073703,7.859028935268851,68.1230519473238,2.7110925349434494,8.0
39.281758667148644,77.89771073800651,366.41690826185896,0.8963112173444188,79.31944457694794,2.5373065886387267,8.0
21.85111629335226,68.99783584666591,798.4688559611886,3.182844792365933,78.17847883820303,3.7185891307722794,7.743468925464314
28.961643213606813,72.11801263546221,1172.372282057189,7.755763466202951,65.54191985006968,1.8730155514602567,8.0
22.896726488128245,77.74756016616607,770.7880597531339,6.924057007151842,69.43944323865898,4.799844735800901,7.803002349061902
41.57758564688984,83.40032050905398,866.4587743217363,6.536576567594239,69.62149593176143,4.145380057662209,8.0
35.58245317068895,50.27970941109215,926.1738200861555,2.0632226163595186,78.43785487197457,1.357644009249038,8.0
28.27245062131623,52.53497715839664,709.0869582909959,1.3671006991205266,65.39421075508729,2.6703231031397134,8.0
21.588958757150593,35.63891639045214,864.8022720756571,5.349145759395448,67.08217163969148,4.516473230248659,8.0
27.774558042891556,64.69680845977044,825.8828807307902,7.435007913020686,80.99832170746379,4.778928089165641,8.0
28.12958305066868,32.156536427804525,1111.04220944189,4.454103144111438,68.57089324108668,2.869606044999479,8.0
38.2401544584516,57.93588108794761,340.9017423073121,4.572901515759199,78.0549221570375,3.453645556842831,8.0
35.93893678388033,62.5586780824546,552.8668706330072,2.2398327492822734,69.76365562093453,1.668135784368301,8.0
42.18031856440817,47.192475127697065,1155.370335668903,6.155943465535495,66.9888278551869,4.964674504547906,8.0
31.805373129048732,65.44999563414065,1101.2374055018247,1.496349988460187,69.86344381998909,1.9266868055337736,8.0
22.98985614845754,31.830014996342967,710.0910775071416,2.5894338912339494,79.44533863711318,4.770927096540502,8.0
37.83111968057487,32.24089132495286,858.1193380213831,3.4034915089313342,82.11392936212572,3.598586595969474,8.0
39.019626215422434,79.3560336395795,549.6430646830195,4.06088302947564,81.60439729133984,3.4309471795154365,8.0
34.03192993923741,51.61143848467577,469.30904375138516,1.939277859320642,72.9436705923691,3.0507540440660343,8.0
39.27417949886403,37.623630759113084,717.328564445984,0.9186945979136283,78.36170273141292,1.9226792468710348,8.0
32.34488990910977,61.334595603288264,618.0170052234475,4.884960339533061,69.09968590831642,1.706112128022033,8.0
33.06832073454985,76.19961318591665,825.2905006657849,2.309044425922046,70.86295460522027,1.8819448362807014,8.0
30.68852545896374,42.949261649810595,369.96117326848633,4.649905771380898,82.9267163704224,1.745753048577018,8.0
20.63547816860238,67.37342854914002,1176.9553268995498,1.2349017221936185,65.26003847021472,4.118337894267013,7.82236091388364
22.69728567483261,35.12084789962608,1187.5896700316425,3.84912081483854,66.71017061708936,2.4005010366669204,8.0
20.785729642168356,33.10090327011646,928.3455426177707,4.260715460412687,69.15772510292055,1.2313707062535855,8.0
35.91026028159451,61.88127789408888,782.4867297097084,0.41458829457941526,65.5306440774764,4.876410520563246,7.963306031653747
27.858899526908168,62.43810729660639,578.5748546576949,2.6928342255513646,68.62870870179594,4.535143539853703,7.338156672619705
32.71426727911757,68.2457940898924,1032.4155177362538,1.075317415511794,76.66083121939384,4.711009132780852,8.0
42.689161848152324,73.5654800233597,916.2580552984914,0.506999763782142,73.42849101184996,4.979631290585742,8.0
26.232305728721872,88.55112476775207,446.3552454104022,7.919681859119562,82.8534342215395,1.6955809968779492,8.0
30.259573075890742,60.97802089807172,1119.8344660444582,2.5788307597977838,81.34887123476882,2.584968075610635,8.0
38.888778463576216,49.377388376474755,1040.283518630852,6.478995566837079,71.83634703395752,4.032953902816365,8.0
25.71995413729056,77.71117168612221,1154.8199219627318,2.037125238110111,70.18846866862584,3.784082472215169,7.886187796780987
21.924497745719826,46.24993507572445,953.147557549524,5.452021777791434,72.59384816334534,1.6155836253594202,8.0
27.2437863228442,56.338285242338166,852.0736763422109,6.081822879117492,76.80589885029616,4.2633324999624715,8.0
24.03053218135011,34.70738288053596,676.418732661557,4.765109924862754,70.36127281645753,1.8977622873466427,8.0
43.242441308564324,31.52104460492745,1139.455635018612,3.772609508401267,77.48297815698268,1.8952704592904923,8.0
40.20300948911043,87.7589048806755,1079.4575005503675,3.2947273131781483,73.18823304382481,3.1478976915736543,8.0
35.835093912760584,80.15880723073235,340.6968030955705,2.7909461323439624,76.0409436170396,3.3717597393668126,7.676405063959152
41.786514754692945,71.75845236562188,323.7302770475268,7.436233153982607,73.72253058270633,3.3203448313512447,8.0
40.09180192247786,54.53717666485619,638.8170301902446,6.644955262301833,70.88931519083835,1.3659473495910195,8.0
24.664251472150895,40.39765920425074,1029.4979977036496,7.720215285332101,83.96906613924313,4.5098434505215215,8.0
42.313974962249446,39.38622256026516,1188.54851638345,0.9943777878843578,80.27211588319521,2.0624001703548243,8.0
33.48355604789127,45.01457388987572,435.3752019931753,5.846939801629154,67.80226351532905,1.5180596851312167,8.0
40.18600387910156,62.95359988236723,834.7176438169216,7.506723654568303,82.36935951795826,4.554992319475909,8.0
42.40228249808733,72.87575536200373,642.8017709679193,1.4498645293252812,74.74862396499027,4.822605992919014,8.0
27.950086874296595,69.61184260306388,1172.922958033143,0.53197013893422,82.89104453788183,4.4485104690618025,8.0
22.75129811319192,46.79603381675657,1057.9070308221378,5.928965194320472,80.99710511894631,4.238064298899513,8.0
25.698379063548543,87.29191683979164,1054.4958342400241,4.595784905439295,73.50427008938468,3.620967922556087,8.0
30.677694715656408,74.2738150017461,721.8238438154733,6.7346302140661765,65.44938616640235,3.2034294824365572,8.0
40.45036914806233,63.26124315068404,673.3375521038986,1.118179013010316,70.37354718769892,1.3479470396456406,8.0
41.51826458140859,66.70324477406113,546.0663647376356,6.3621384948791215,75.83268429321734,2.633812852282795,8.0
20.17380326327977,55.176003745667394,350.7379469858344,1.6130185603819562,77.66956439652294,2.490754068049256,6.79148582817898
32.768682564439146,44.86385937006945,1078.250138629548,1.309247542925636,70.15775370866405,2.039015135041305,8.0
30.435275078719474,51.35836071907569,1031.6109082170697,1.3141263834479435,67.78712148145648,3.8936804547543398,8.0
25.552695261768257,75.47076662786215,1199.7459059575176,6.516597761851057,81.69860473598598,2.9835029403150832,8.0
22.99663418334207,30.863609317785354,1196.973153366515,5.321577765569601,84.68804361407103,1.3241848636305917,8.0
28.4403792850907,36.964358430414975,799.8885350423648,4.184523398152955,75.51380364605372,1.8807328077992453,8.0
43.572742597812976,32.760158521305165,992.0886736624594,2.87064387298802,68.43358571696606,3.7330350546383837,8.0
28.080073300518883,32.44372813913821,1150.2891568941852,7.017604326504866,70.44614653038738,1.3045234379612007,8.0
32.96976554358415,81.32763504066043,1064.6826516096703,3.139560859381083,65.36781353094933,4.404827656195074,8.0
37.57547397237944,72.21947156280143,522.6132915688779,6.532795515772617,83.28597613120998,2.9805861080558973,8.0
29.09074005948235,58.45042974523951,705.4897217790842,3.5130792685617473,67.35502165780282,2.922346309306592,8.0
44.29455206802402,35.870049639060085,416.24347363634547,3.0155554353992606,76.53032951028507,3.3696311386380704,8.0
44.06118237355278,59.49695250700994,1158.6459245328501,3.7014382853568515,70.48110441374412,4.298723863700596,8.0
26.294557395634104,58.408306246833945,845.557171005792,2.4110229933131366,76.08356005031587,2.391236831608772,8.0
32.431212647309636,40.39211219460091,505.77852495311646,5.980875041410009,78.02840776703728,3.7120646102362542,8.0
27.521957745419243,56.03109895427838,904.5306159652711,4.021763120739833,81.59483607414404,3.2629278559831643,8.0
27.12101235943669,53.91028406384241,856.3154164121063,1.8577015611745384,69.12842543521207,2.0681130806776853,8.0
